time,Jag 10 set,Jag 10 voltage,Jag 10 current,Jag 9 set,Jag 9 voltage,Jag 9 current,intake,Jag 8 set,Jag 8 voltage,Jag 8 current,Jag 7 set,Jag 7 voltage,Jag 7 current,Jag 6 set,Jag 6 voltage,Jag 6 current,shooter speed,shooter target,believed distance,Jag 5 set,Jag 5 voltage,Jag 5 current,Jag 4 set,Jag 4 voltage,Jag 4 current,Jag 3 set,Jag 3 voltage,Jag 3 current,Jag 2 set,Jag 2 voltage,Jag 2 current,Max speed,Left Set,Left actual,Right Set,Right actual,,camera frames,camera target distance,camera target horizontal,camera targets found
4.120680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.242521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.365602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.487520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.610730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.733519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.855829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
4.978518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.101526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.225591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.348522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.471526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.593519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.716524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.838520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
5.961538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
6.083522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
6.205622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15730593011823805000.000000,15306997361130080000.000000,0.000000,276623723740057150000000000000.000000,0.000000,0,0.000000,0.000000,0
