time,Jag 10 set,Jag 10 voltage,Jag 10 current,Jag 9 set,Jag 9 voltage,Jag 9 current,intake,Jag 5 set,Jag 5 voltage,Jag 5 current,Jag 4 set,Jag 4 voltage,Jag 4 current,Jag 3 set,Jag 3 voltage,Jag 3 current,Jag 2 set,Jag 2 voltage,Jag 2 current,Max speed,Left side,Right side
43.552576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.246094,-1.000031,-11.214844,7.691406,1.000000,11.140625,5.589844,1.000000,11.210938,10.183594,12.416667,4.395604,-4.219409
43.671721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.507813,-1.000031,-11.320313,7.691406,1.000000,11.210938,5.718750,1.000000,11.210938,9.527344,12.416667,4.246285,-3.623188
43.786393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.640625,-1.000031,-11.285156,7.164063,1.000000,11.210938,5.457031,1.000000,11.316406,9.527344,12.416667,4.395604,-3.521127
43.903392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.246094,-1.000031,-11.320313,7.164063,1.000000,11.175781,5.718750,1.000000,11.281250,9.921875,12.416667,4.494382,-4.192872
44.019513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.320313,7.164063,1.000000,11.175781,5.718750,1.000000,11.246094,9.789063,12.416667,4.301075,-1.550388
44.136387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.375000,-1.000031,-11.355469,7.031250,1.000000,11.246094,5.851563,1.000000,11.316406,10.316406,12.416667,4.366812,-3.327787
44.252397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.507813,-1.000031,-11.285156,7.425781,1.000000,11.210938,5.589844,1.000000,11.281250,9.921875,12.416667,4.395604,-4.694836
44.366425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.640625,-1.000031,-11.355469,6.902344,1.000000,11.210938,5.851563,1.000000,11.246094,9.789063,12.416667,4.273504,-2.642008
44.482389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,5.984375,-1.000031,-11.285156,7.296875,1.000000,11.246094,5.718750,1.000000,11.281250,10.054688,12.416667,4.494382,-2.222222
44.621471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.375000,-1.000031,-11.320313,7.558594,1.000000,11.210938,5.589844,1.000000,11.210938,9.527344,12.416667,4.273504,-3.690037
44.766396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.246094,-1.000031,-11.285156,7.296875,1.000000,11.210938,5.851563,1.000000,11.281250,9.789063,12.416667,4.566210,-3.496503
44.892401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.507813,-1.000031,-11.355469,6.902344,1.000000,11.246094,5.589844,1.000000,11.316406,10.054688,12.416667,4.434590,-4.662005
45.007394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.320313,7.296875,1.000000,11.210938,5.718750,1.000000,11.246094,9.789063,12.416667,4.424779,-2.785515
45.123393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.507813,-1.000031,-11.320313,7.031250,1.000000,11.246094,5.324219,1.000000,11.246094,10.183594,12.416667,4.494382,-3.921569
45.239502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.375000,-1.000031,-11.320313,7.031250,1.000000,11.210938,5.851563,1.000000,11.246094,9.789063,12.416667,4.464286,-4.219409
45.357521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.113281,-1.000031,-11.320313,7.425781,1.000000,11.210938,5.457031,1.000000,11.316406,10.054688,12.416667,4.464286,-3.367003
45.475391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.640625,-1.000031,-11.320313,7.164063,1.000000,11.210938,6.113281,1.000000,11.246094,10.316406,12.416667,4.273504,-3.824092
45.592461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.375000,-1.000031,-11.320313,7.031250,1.000000,11.175781,5.457031,1.000000,11.281250,10.054688,12.416667,4.424779,-2.958580
45.706429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.113281,-1.000031,-11.320313,7.164063,1.000000,11.210938,5.589844,1.000000,11.281250,9.789063,12.416667,4.301075,-3.521127
45.859488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.375000,-1.000031,-11.285156,6.902344,1.000000,11.210938,5.324219,1.000000,11.281250,10.183594,12.416667,4.273504,-3.361345
45.982439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,5.851563,-1.000031,-11.285156,7.296875,1.000000,11.175781,5.718750,1.000000,11.281250,10.445313,12.416667,4.273504,-3.558719
46.099459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.640625,-1.000031,-11.320313,7.296875,1.000000,11.175781,5.851563,1.000000,11.281250,10.054688,12.416667,4.464286,-3.731343
46.216386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.640625,-1.000031,-11.320313,6.902344,1.000000,11.210938,5.984375,1.000000,11.281250,10.183594,12.416667,4.395604,-3.623188
46.332382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.320313,7.296875,1.000000,11.175781,5.195313,1.000000,11.246094,10.054688,12.416667,4.273504,-3.384095
46.451060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.285156,7.031250,1.000000,11.210938,5.984375,1.000000,11.316406,10.445313,12.416667,4.464286,-2.176279
46.565483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.113281,-1.000031,-11.320313,7.164063,1.000000,11.210938,5.718750,1.000000,11.281250,10.054688,3.333333,4.555809,-2.490660
46.683394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.225379,2.398438,45.769531,-0.316721,-3.789063,23.578125,0.000000,0.000000,1.125000,0.000000,0.000000,0.000000,3.333333,3.110420,-1.534919
46.799475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.208319,-2.343750,0.000000,-0.208319,-2.351563,0.000000,0.361553,4.308594,16.617188,0.361553,4.382813,10.445313,3.333333,3.289474,-2.123142
46.916427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.703125,46.949219,-1.000031,-9.773438,44.718750,0.222907,2.363281,1.781250,1.000000,9.417969,6.375000,3.333333,1.821494,-2.280502
47.032459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.898438,20.820313,-1.000031,-11.039063,20.031250,0.208319,2.398438,0.000000,0.208319,2.437500,1.253906,3.333333,2.314815,-2.072539
47.146428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.015625,32.246094,1.000000,10.085938,38.546875,3.333333,2.339181,-2.503129
47.262431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.968750,9.527344,-1.000031,-10.898438,10.445313,1.000000,10.824219,8.082031,1.000000,10.894531,13.203125,12.416667,4.000000,-3.780718
47.378388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.285156,6.640625,-1.000031,-11.285156,7.031250,1.000000,11.140625,5.984375,1.000000,11.175781,9.921875,12.416667,4.494382,-4.424779
47.494536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.113281,-1.000031,-11.285156,7.425781,1.000000,11.210938,5.984375,1.000000,11.210938,9.527344,12.416667,4.366812,-0.774293
47.609640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.902344,-1.000031,-11.250000,7.164063,1.000000,11.210938,5.457031,1.000000,11.210938,9.789063,12.416667,4.338395,-4.132231
47.725398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.390625,6.507813,-1.000031,-11.285156,7.296875,1.000000,11.210938,5.851563,1.000000,11.210938,9.398438,12.416667,4.494382,-3.802281
47.841388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.285156,7.425781,1.000000,11.210938,5.984375,1.000000,11.246094,9.398438,12.416667,4.424779,-3.241491
47.993397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.769531,-1.000031,-11.285156,7.296875,1.000000,11.175781,5.718750,1.000000,11.246094,9.921875,12.416667,4.494382,-4.366812
48.125395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,-1.000031,-11.320313,7.164063,1.000000,11.175781,6.113281,1.000000,11.246094,10.183594,12.416667,4.301075,-2.932551
48.241411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.246094,0.270241,2.156250,16.488281,-0.748283,-5.500000,42.750000,-0.748283,-5.738281,80.960938,3.333333,4.081633,-4.184100
48.357384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.484329,-5.960938,0.000000,-0.484329,-5.910156,0.000000,0.298410,3.597656,0.000000,1.000000,9.875000,12.812500,3.333333,1.705030,-2.861230
48.473395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.632813,20.296875,-1.000031,-9.808594,17.539063,1.000000,9.734375,24.757813,1.000000,9.699219,29.488281,3.333333,2.066116,-0.872981
48.587396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.367188,15.304688,-1.000031,-8.472656,28.832031,1.000000,8.679688,30.144531,1.000000,8.714844,34.476563,3.333333,1.743679,-0.813008
48.703392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.811243,-9.183594,16.488281,-1.000031,-10.582031,19.246094,0.242134,2.601563,8.347656,0.242134,2.628906,1.386719,3.333333,1.005530,-1.953125
48.819618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.617188,19.640625,-1.000031,-10.652344,18.324219,1.000000,10.085938,12.812500,1.000000,9.980469,25.941406,3.333333,1.836547,-3.401361
48.936384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.866543,-9.964844,11.628906,-0.866543,-9.933594,12.285156,0.180883,2.109375,0.000000,-1.000031,-8.015625,23.839844,3.333333,1.562500,-3.257329
49.052517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.527344,6.769531,-1.000031,-9.632813,8.214844,-1.000031,-9.210938,39.597656,-1.000031,-9.316406,40.648438,3.333333,-2.481390,-2.932551
49.166395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.226563,8.609375,-1.000031,-8.332031,5.589844,-1.000031,-7.312500,73.476563,-1.000031,-7.242188,82.796875,3.333333,2.057613,-2.945508
49.306672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.667969,7.953125,-1.000031,-9.703125,6.507813,0.665365,4.441406,65.203125,0.665365,4.722656,70.062500,3.333333,-1.542020,-3.603604
49.422517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.984375,25.808594,-1.000031,-10.406250,25.023438,-0.066012,-0.710938,11.761719,-0.066012,-0.722656,2.960938,3.333333,0.780945,-0.376648
49.538388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.703125,2.699219,-1.000031,-9.703125,4.800781,1.000000,9.347656,38.023438,1.000000,9.453125,40.910156,3.333333,0.703482,-3.220612
49.655405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.371094,25.152344,-1.000031,-10.476563,23.839844,0.293863,3.054688,9.003906,0.293863,9.980469,12.023438,3.333333,0.886918,-3.159558
49.771833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.430616,-4.210938,0.000000,-0.430616,-4.210938,0.000000,1.000000,9.171875,49.312500,1.000000,9.207031,52.859375,3.333333,0.197316,-2.038736
49.886396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.718750,34.343750,-1.000031,-8.824219,29.222656,1.000000,8.785156,33.425781,1.000000,8.890625,39.335938,3.333333,1.676446,-0.932401
50.003392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.491470,-11.671875,2.832031,-1.000031,-8.824219,11.105469,1.000000,8.292969,37.496094,1.000000,8.292969,50.496094,3.333333,0.670466,-1.814882
50.120493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.287149,2.925781,54.433594,0.287149,-12.375000,44.324219,1.000000,8.433594,10.972656,1.000000,8.046875,27.386719,3.333333,1.142204,-1.066667
50.236388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.300781,33.953125,-1.000031,-10.300781,31.851563,0.109653,1.207031,1.125000,0.109653,10.261719,5.984375,3.333333,1.624695,-2.544529
50.353391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.722656,15.304688,-1.000031,-10.722656,15.960938,0.744835,7.828125,9.660156,0.744835,7.957031,12.679688,3.333333,2.773925,-2.836879
50.467422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.757813,12.023438,-1.000031,-10.792969,17.144531,0.622852,6.718750,3.750000,0.622852,6.851563,6.375000,3.333333,2.747253,-2.366864
50.589766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.112766,-1.238281,0.000000,-1.000031,-9.949219,7.425781,1.000000,9.417969,25.417969,1.000000,9.417969,26.859375,3.333333,2.989537,-1.992032
50.742388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.773438,16.882813,-1.000031,-9.738281,15.437500,1.000000,9.558594,28.699219,1.000000,9.628906,32.636719,3.333333,1.800180,-2.607562
50.863432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.242134,-2.957031,0.000000,-0.655934,-7.265625,3.093750,-0.225379,-2.292969,38.941406,-0.225379,-2.378906,57.847656,3.333333,3.257329,-2.107482
50.979446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.725761,-7.859375,2.570313,-0.725761,-7.835938,4.277344,0.193609,2.378906,14.519531,0.193609,2.460938,8.871094,3.333333,3.174603,-2.574003
51.096386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.859375,37.234375,-1.000031,-8.929688,37.757813,1.000000,9.277344,19.640625,1.000000,9.453125,23.050781,3.333333,2.989537,-1.788909
51.212402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.091830,-1.050781,0.000000,-0.091830,-1.039063,0.000000,0.917844,8.871094,30.144531,0.917844,8.613281,33.953125,3.333333,1.893939,-3.521127
51.326395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.914063,10.316406,-1.000031,-9.878906,17.539063,-0.289834,-2.710938,59.820313,-0.289834,-2.843750,64.414063,3.333333,3.016591,-0.894454
51.442390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.441406,19.640625,-1.000031,-9.492188,17.800781,1.000000,9.066406,28.437500,1.000000,9.066406,38.414063,3.333333,1.523229,-1.972387
51.558384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.441406,11.367188,-1.000031,-10.441406,11.761719,1.000000,-1.601563,15.960938,-0.144902,-1.636719,35.132813,3.333333,3.418803,-3.401361
51.675391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.225379,1.914063,53.515625,0.225379,1.988281,52.726563,1.000000,9.664063,32.902344,1.000000,9.699219,34.871094,3.333333,1.748252,-2.797203
51.791418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.089844,26.203125,-1.000031,-10.160156,29.750000,0.680807,6.867188,7.164063,0.680807,7.035156,9.789063,3.333333,2.386635,-2.607562
51.906393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.443159,-5.003906,1.648438,-0.443159,-5.019531,8.082031,1.000000,8.257813,39.597656,1.000000,9.242188,33.425781,3.333333,1.690617,-1.355932
52.061421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.824219,8.738281,-1.000031,-8.648438,22.265625,-0.397992,-3.289063,58.636719,-0.397992,-3.484375,70.062500,3.333333,3.048780,-1.498127
52.181595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.284524,-3.593750,0.000000,-0.455611,-5.078125,0.000000,1.000000,9.066406,23.839844,1.000000,8.890625,40.910156,3.333333,0.526039,-2.544529
52.297385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.691305,-7.121094,10.316406,-0.691305,-7.121094,11.367188,1.000000,10.050781,23.316406,1.000000,9.699219,25.152344,3.333333,2.450980,-2.123142
52.413483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.343791,-4.109375,0.000000,-0.343791,-4.085938,0.000000,-0.263771,-2.867188,53.648438,-0.263771,-2.921875,53.253906,3.333333,2.004008,-3.139717
52.527394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.270516,-2.910156,0.000000,-0.270516,-2.894531,0.000000,1.000000,9.875000,38.414063,1.000000,9.945313,41.960938,3.333333,1.279591,-2.564103
52.643389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.222907,-2.699219,0.000000,-1.000031,-8.964844,10.972656,1.000000,8.960938,21.347656,1.000000,8.960938,30.800781,3.333333,0.862069,-1.516300
52.759545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.597656,17.933594,-1.000031,-9.667969,17.667969,1.000000,10.156250,25.808594,1.000000,10.226563,30.011719,3.333333,2.724796,-3.003003
52.875391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.472091,-5.695313,0.000000,-0.472091,-5.679688,0.000000,-0.144902,-1.640625,43.273438,-0.144902,10.125000,33.031250,3.333333,2.207506,-2.666667
52.992396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.773438,20.296875,-1.000031,-9.878906,19.375000,1.000000,9.804688,20.296875,1.000000,9.839844,24.101563,3.333333,2.971768,-2.123142
53.106391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.632813,18.980469,-1.000031,-9.773438,18.457031,1.000000,9.699219,21.609375,1.000000,6.273438,2.570313,3.333333,3.311258,-2.621232
53.244463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.914063,17.800781,-1.000031,-9.949219,17.667969,1.000000,9.875000,20.164063,1.000000,9.945313,23.972656,3.333333,3.478261,-2.849003
53.384477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.226563,28.832031,1.000000,10.261719,32.375000,3.333333,3.030303,-1.498127
53.509787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,14.386719,-1.000031,-11.355469,13.335938,0.237342,2.742188,0.000000,0.237342,2.769531,1.125000,3.333333,1.686341,-2.522068
53.625396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.687500,12.152344,-1.000031,-10.617188,11.628906,1.000000,10.542969,13.335938,1.000000,10.542969,16.617188,12.416667,3.623188,-4.000000
53.741410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.214844,7.164063,-1.000031,-11.179688,7.820313,1.000000,11.140625,6.246094,1.000000,11.140625,10.183594,12.416667,4.464286,-4.424779
53.858385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.375000,-1.000031,-11.214844,7.296875,1.000000,11.175781,6.375000,1.000000,11.140625,9.527344,12.416667,4.338395,-3.514938
53.974506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.375000,-1.000031,-11.285156,6.902344,1.000000,11.175781,5.984375,1.000000,11.246094,10.183594,12.416667,3.752345,-3.436426
54.089939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.246094,-1.000031,-11.214844,7.296875,1.000000,11.175781,6.246094,1.000000,11.281250,9.527344,12.416667,4.434590,-3.683241
54.206401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.355469,6.640625,-1.000031,-11.320313,6.769531,1.000000,11.175781,6.375000,1.000000,11.210938,10.445313,12.416667,4.310345,-3.558719
54.323395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.507813,-1.000031,-11.285156,7.031250,1.000000,11.140625,5.984375,1.000000,11.210938,9.921875,12.416667,4.273504,-4.773270
54.440395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.285156,6.375000,-1.000031,-11.285156,7.425781,1.000000,11.140625,6.246094,1.000000,11.246094,10.578125,12.416667,4.338395,-1.508296
54.557394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.285156,6.640625,-1.000031,-11.250000,6.902344,1.000000,11.140625,6.246094,1.000000,11.210938,10.054688,12.416667,4.395604,-4.395604
54.703390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.113281,-1.000031,-11.214844,7.164063,1.000000,11.140625,6.375000,1.000000,11.210938,10.972656,12.416667,4.219409,-1.516300
54.837392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.285156,6.246094,-1.000031,-11.214844,7.031250,1.000000,11.105469,6.902344,1.000000,11.140625,11.628906,12.416667,4.158004,-2.785515
54.954608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,6.375000,-1.000031,-11.250000,6.640625,1.000000,11.070313,6.507813,1.000000,11.140625,11.628906,12.416667,4.301075,-3.944773
55.069783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.320313,5.984375,-1.000031,-11.179688,7.164063,1.000000,11.070313,7.691406,1.000000,11.105469,11.367188,12.416667,4.081633,-3.683241
55.185397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.250000,6.769531,-1.000031,-11.214844,7.031250,1.000000,11.105469,7.691406,1.000000,11.070313,12.152344,12.416667,4.184100,-3.076923
55.301391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.214844,6.375000,-1.000031,-11.144531,7.296875,1.000000,11.035156,8.214844,1.000000,11.105469,12.546875,12.416667,4.024145,-4.694836
55.417436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.285156,6.246094,-1.000031,-11.144531,7.164063,1.000000,11.070313,8.214844,1.000000,11.105469,12.546875,12.416667,4.024145,-2.442002
55.533387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.214844,6.507813,-1.000031,-11.179688,6.640625,1.000000,11.035156,8.347656,1.000000,11.105469,13.074219,12.416667,4.081633,-3.577818
55.647392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.214844,6.246094,-1.000031,-11.144531,7.296875,1.000000,11.035156,8.609375,1.000000,11.000000,13.203125,12.416667,4.048583,-3.327787
55.763394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.179688,6.769531,-1.000031,-11.144531,6.769531,1.000000,11.035156,8.347656,1.000000,11.035156,12.812500,12.416667,4.048583,-2.932551
55.883392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.265625,20.296875,-0.691305,-8.214844,2.960938,0.861141,9.140625,4.539063,0.861141,8.535156,15.699219,3.333333,2.152853,-3.076923
56.037386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.468001,-5.761719,0.000000,-0.468001,-5.710938,0.000000,0.655934,7.378906,4.800781,0.655934,7.261719,10.316406,3.333333,1.899335,-2.472188
56.156390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-9.703125,39.464844,-1.000031,-9.808594,36.316406,0.670217,6.664063,6.902344,1.000000,9.488281,12.812500,3.333333,2.229654,-1.928640
56.273396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.144531,15.175781,-1.000031,-11.109375,14.386719,0.536119,5.933594,2.042969,0.536119,6.011719,4.406250,3.333333,2.272727,-2.652520
56.387391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-0.547807,-6.031250,0.000000,-0.547807,-6.031250,0.000000,1.000000,10.402344,27.515625,1.000000,10.402344,31.324219,12.416667,3.174603,-3.154574
56.511961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.074219,7.425781,-1.000031,-11.074219,8.347656,1.000000,10.894531,8.214844,1.000000,10.929688,13.203125,12.416667,4.000000,-4.000000
56.626392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.144531,6.375000,-1.000031,-11.074219,7.031250,1.000000,10.964844,9.003906,1.000000,11.000000,13.992188,12.416667,3.968254,-3.110420
56.742391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.214844,6.246094,-1.000031,-11.074219,7.031250,1.000000,10.894531,9.789063,1.000000,10.824219,15.175781,12.416667,3.976143,-3.921569
56.858388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.109375,6.246094,-1.000031,-11.109375,7.164063,1.000000,10.964844,6.113281,1.000000,10.894531,15.437500,12.416667,3.846154,-3.802281
56.974508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.109375,6.769531,-1.000031,-11.039063,7.031250,1.000000,10.894531,9.660156,1.000000,10.964844,15.304688,12.416667,3.802281,-3.139717
57.089761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.039063,6.113281,-1.000031,-11.074219,7.031250,1.000000,11.000000,9.789063,1.000000,10.859375,15.437500,12.416667,3.623188,-4.395604
57.205429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.074219,6.375000,-1.000031,-10.933594,7.031250,1.000000,10.789063,11.105469,1.000000,10.789063,17.011719,12.416667,3.663004,-3.731343
57.322394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-11.074219,6.113281,-1.000031,-11.460938,7.558594,0.000000,0.000000,3.488281,0.000000,0.000000,0.000000,12.416667,3.752345,-2.773925
57.438386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-10.265625,7.820313,-1.000031,-10.265625,7.953125,0.680288,8.960938,39.074219,1.000000,9.523438,31.324219,12.416667,2.587322,-3.361345
